velocity,mean,rms,std,zero crossing rate,peak velocity,low peak velocity,crest factor,low crest factor
-5.5,1.0694444444444444,1.034139470499238,4.977592537475903,0.24444444444444444,13.0,-10.0,12.570838238795934,-9.669875568304565
-2.0,1.0357142857142858,1.0177004891982149,4.96049938616321,0.24175824175824176,13.0,-10.0,12.773895795453454,-9.826073688810348
3.25,1.059782608695652,1.0294574341349194,4.938806179076088,0.25,13.0,-10.0,12.628011192055014,-9.713854763119242
6.25,1.1155913978494623,1.0562156019721836,4.941262400704315,0.24731182795698925,13.0,-10.0,12.308093135271038,-9.467763950208491
4.75,1.1542553191489362,1.074362750261259,4.929031774363447,0.24468085106382978,13.0,-10.0,12.100196136583026,-9.307843181986943
8.75,1.2342105263157894,1.1109502807577796,4.963923867889695,0.24210526315789474,13.0,-10.0,11.701693788791966,-9.001302914455358
10.25,1.328125,1.1524430571616109,5.0221271457130925,0.23958333333333334,13.0,-10.0,11.280383806570121,-8.677218312746247
2.25,1.3376288659793814,1.1565590629014073,4.997040520683449,0.23711340206185566,13.0,-10.0,11.240238753901153,-8.646337503000888
10.75,1.433673469387755,1.1973610438743008,5.060671567065412,0.23469387755102042,13.0,-10.0,10.857209750148463,-8.35169980780651
6.5,1.4848484848484849,1.2185435916898848,5.060469967322647,0.23232323232323232,13.0,-10.0,10.668473486427768,-8.206518066482898
3.5,1.505,1.2267844146385296,5.0390946607500835,0.23,13.0,-10.0,10.596808897209891,-8.151391459392224
1.75,1.5074257425742574,1.227772675446989,5.01414526905028,0.22772277227722773,13.0,-10.0,10.588279296301454,-8.144830227924196
0.0,1.4926470588235294,1.2217393579743305,4.99171567159236,0.23529411764705882,13.0,-10.0,10.640567413293677,-8.18505185637975
-4.25,1.4368932038834952,1.198704802644711,4.99923761743577,0.24271844660194175,13.0,-10.0,10.845038721224782,-8.342337477865216
-6.75,1.3581730769230769,1.1654068289327453,5.038882996722563,0.2403846153846154,13.0,-10.0,11.154902886492541,-8.580694528071186
-8.0,1.269047619047619,1.1265201369916202,5.096531878464866,0.23809523809523808,13.0,-10.0,11.53996237893855,-8.876894137645039
-10.75,1.1556603773584906,1.0750164544594145,5.203800863967248,0.2358490566037736,13.0,-10.75,12.092838157102639,-9.999846937604106
-7.5,1.074766355140187,1.036709387986907,5.245961392034685,0.2336448598130841,13.0,-10.75,12.53967616251989,-10.369347595929908
-5.5,1.0138888888888888,1.0069204977995476,5.259452836161046,0.23148148148148148,13.0,-10.75,12.910651862196941,-10.676115962970547
-3.25,0.9747706422018348,0.9873047362399487,5.2510314576674695,0.22935779816513763,13.0,-10.75,13.167160576489483,-10.888228938250919
0.0,0.9659090909090909,0.9828067413836206,5.227927330554023,0.23636363636363636,13.0,-10.75,13.227422495798377,-10.938060909987119
1.0,0.9662162162162162,0.9829629780496396,5.204325826137512,0.24324324324324326,13.0,-10.75,13.22532006830424,-10.93632236417466
6.5,1.015625,1.0077822185373186,5.207125231910942,0.24107142857142858,13.0,-10.75,12.89961239727768,-10.666987174671927
10.5,1.0995575221238938,1.0485978839020675,5.259582470958612,0.23893805309734514,13.0,-10.75,12.39750737587233,-10.251784945432888
14.5,1.2171052631578947,1.1032249376976095,5.383486075235358,0.23684210526315788,14.5,-10.75,13.14328520370558,-9.744159719988618
15.75,1.3434782608695652,1.159085096474614,5.527250758304673,0.23478260869565218,15.75,-10.75,13.588303436826179,-9.274556314024217
13.0,1.4439655172413792,1.2016511628760567,5.607884517126902,0.23275862068965517,15.75,-10.75,13.10696522134063,-8.946023881232493
7.0,1.4914529914529915,1.2212505850369086,5.607242304812965,0.23076923076923078,15.75,-10.75,12.89661613511039,-8.802452282694393
7.0,1.5381355932203389,1.2402159462046676,5.60621884556127,0.2288135593220339,15.75,-10.75,12.69940130039325,-8.66784533201444
3.25,1.5525210084033614,1.2460020097910602,5.584800233179037,0.226890756302521,15.75,-10.75,12.640429049260593,-8.627594430447706
-0.5,1.5354166666666667,1.2391193109086254,5.564610632654863,0.23333333333333334,15.75,-10.75,12.710640421260798,-8.675516478003402
-4.25,1.487603305785124,1.2196734422726125,5.566266019186714,0.23140495867768596,15.75,-10.75,12.913292570061286,-8.813834611311671
-9.75,1.3954918032786885,1.1813093596847053,5.6352447839045094,0.22950819672131148,15.75,-10.75,13.33266334586879,-9.100071807497745
-12.75,1.2804878048780488,1.1315864106987361,5.7542477563727825,0.22764227642276422,15.75,-12.75,13.918512851594455,-11.267367546528845
-12.25,1.1713709677419355,1.0822989271647345,5.857374636863899,0.22580645161290322,15.75,-12.75,14.552356659227035,-11.780479200326647
-9.5,1.086,1.0421132376090423,5.910846301503703,0.224,15.75,-12.75,15.11352071118086,-12.234754861432124
-6.25,1.0277777777777777,1.0137937550497031,5.923220902125733,0.2222222222222222,15.75,-12.75,15.535704300356265,-12.576522528859835
-4.5,0.984251968503937,0.9920947376656813,5.920050345562291,0.2204724409448819,15.75,-12.75,15.875499992126231,-12.851595231721236
-4.25,0.943359375,0.9712668917450034,5.914859370335833,0.21875,15.75,-12.75,16.215934192612227,-13.127184822590852
-1.5,0.9244186046511628,0.9614669025250754,5.895784580933241,0.21705426356589147,15.75,-12.75,16.381219112832888,-13.260986900864719
1.25,0.926923076923077,0.962768444083559,5.8731335950114465,0.2230769230769231,15.75,-12.75,16.35907376980155,-13.243059718410779
8.0,0.9809160305343512,0.9904120508830409,5.882972771187787,0.22137404580152673,15.75,-12.75,15.902472093264079,-12.873429789785206
13.0,1.071969696969697,1.0353596944877161,5.952584928618412,0.2196969696969697,15.75,-12.75,15.212104627844255,-12.314560889207254
14.25,1.1710526315789473,1.0821518523658995,6.038439556327893,0.21804511278195488,15.75,-12.75,14.554334463842489,-11.782080280253444
15.5,1.2779850746268657,1.1304800195611002,6.140963848196134,0.21641791044776118,15.75,-12.75,13.9321347812187,-11.278394822891329
11.75,1.3555555555555556,1.1642832797715321,6.183720163601228,0.21481481481481482,15.75,-12.75,13.527635648165136,-10.95094314375273
9.5,1.4154411764705883,1.1897231511871105,6.200111226190062,0.21323529411764705,15.75,-12.75,13.238373973209303,-10.716778930693245
9.0,1.4708029197080292,1.212766638602839,6.211088043474114,0.2116788321167883,15.75,-12.75,12.986834811142808,-10.51315198997275
5.0,1.4963768115942029,1.2232648166256572,6.195778242636357,0.21014492753623187,15.75,-12.75,12.87538052753446,-10.422927093718373
4.0,1.514388489208633,1.2306049281587625,6.17707599042801,0.20863309352517986,15.75,-12.75,12.798583558059718,-10.360758118429297
-4.5,1.4714285714285715,1.2130245551630732,6.175779716120129,0.21428571428571427,15.75,-12.75,12.984073515216389,-10.510916655175173
-12.5,1.372340425531915,1.1714693446829563,6.264530415834771,0.2127659574468085,15.75,-12.75,13.444653990721834,-10.883767516298628
-13.5,1.267605633802817,1.1258799375612023,6.365112318756896,0.2112676056338028,15.75,-13.5,13.98905822419794,-11.990621335026805
-14.75,1.1555944055944056,1.0749857699497263,6.481739020555985,0.2097902097902098,15.75,-14.75,14.65135673445852,-13.721111862429408
-9.5,1.0815972222222223,1.039998664529057,6.519523954075947,0.20833333333333334,15.75,-14.75,15.144250216063572,-14.182710519805568
-5.75,1.0344827586206897,1.0170952554312156,6.521557136994358,0.20689655172413793,15.75,-14.75,15.485275263940256,-14.502083183690083
-5.0,0.9931506849315068,0.9965694581570854,6.518213760005855,0.2054794520547945,15.75,-14.75,15.8042170278084,-14.800774676836438
-5.25,0.9506802721088435,0.9750283442592034,6.516243404651059,0.20408163265306123,15.75,-14.75,16.153376558469557,-15.127765348407998
-2.75,0.9256756756756757,0.9621204060177061,6.501264135095049,0.20270270270270271,15.75,-14.75,16.370092455673525,-15.330721506106952
4.5,0.9496644295302014,0.9745072752577075,6.4859799667439,0.2080536912751678,15.75,-14.75,16.162013768275795,-15.135854163940826
11.75,1.0216666666666667,1.0107752800037537,6.523798527102307,0.20666666666666667,15.75,-14.75,15.582098525343348,-14.59275893643266
16.0,1.1208609271523178,1.0587071961370234,6.614682038019851,0.2052980132450331,16.0,-14.75,15.112771556083008,-13.932086278264022
19.75,1.2152317880794703,1.1023755204463996,6.776165849635838,0.2052980132450331,19.75,-14.75,17.915855018263077,-13.380195519968627
18.75,1.3278145695364238,1.152308365645422,6.923732187868343,0.1986754966887417,19.75,-14.75,17.139509343870625,-12.800393054283125
15.25,1.4304635761589404,1.1960198895331717,7.013891073934473,0.19205298013245034,19.75,-14.75,16.513103312779172,-12.332570828531281
13.75,1.521523178807947,1.2335003764928274,7.083638245457562,0.18543046357615894,19.75,-14.75,16.01134493055815,-11.957839884847225
9.75,1.5827814569536425,1.2580864266629865,7.114468622931443,0.17880794701986755,19.75,-14.75,15.698444543580301,-11.724154785711871
4.0,1.6291390728476822,1.2763773238536018,7.1072585730622855,0.17880794701986755,19.75,-14.75,15.473480788871559,-11.556143880296482
-3.0,1.653973509933775,1.2860690144520919,7.084451595564353,0.18543046357615894,19.75,-14.75,15.35687414754655,-11.469057907661348
-9.25,1.6490066225165563,1.2841365279893553,7.091827845626904,0.18543046357615894,19.75,-14.75,15.37998458070785,-11.486317598250167
-9.5,1.609271523178808,1.2685706614843368,7.137229608832061,0.17880794701986755,19.75,-14.75,15.568703107866929,-11.62725928309049
-8.75,1.5513245033112584,1.245521779541112,7.185417874679973,0.17218543046357615,19.75,-14.75,15.856808226409738,-11.842426396938919
-9.75,1.468543046357616,1.2118345787926732,7.2429061341435705,0.17218543046357615,19.75,-14.75,16.297603935082076,-12.171628255314461
-12.0,1.3708609271523178,1.1708377031648398,7.323974868066927,0.17218543046357615,19.75,-14.75,16.86826444571664,-12.597817750598503
-9.25,1.2996688741721854,1.1400302075700386,7.37444687944614,0.17218543046357615,19.75,-14.75,17.324102351723557,-12.938253655084681
-4.25,1.2632450331125828,1.1239417391985151,7.388172268549246,0.17218543046357615,19.75,-14.75,17.572085199081368,-13.123456034756972
2.25,1.2533112582781456,1.1195138490783156,7.385830063324659,0.17880794701986755,19.75,-14.75,17.641586136928968,-13.175361798465937
0.5,1.218543046357616,1.103876372768987,7.376932042123424,0.17880794701986755,19.75,-14.75,17.89149626462126,-13.362003539400689
10.5,1.2019867549668874,1.0963515654054075,7.353239320404024,0.17880794701986755,19.75,-14.75,18.014294523031825,-13.453713631125034
11.25,1.2433774834437086,1.1150683761293334,7.391989747941024,0.17880794701986755,19.75,-14.75,17.71191832070149,-13.227888366093518
10.75,1.271523178807947,1.127618365763855,7.419989356514418,0.17880794701986755,19.75,-14.75,17.514790996350293,-13.080666693476802
10.0,1.294701986754967,1.1378497206375573,7.441720926079645,0.17880794701986755,19.75,-14.75,17.357300917500535,-12.963047520664956
1.5,1.2665562913907285,1.1254138311708846,7.4328488781561255,0.17880794701986755,19.75,-14.75,17.549100120310438,-13.10628996326982
10.25,1.2980132450331126,1.1393038422796231,7.46069808532381,0.17880794701986755,19.75,-14.75,17.335147365502074,-12.946502462843322
0.25,1.2897350993377483,1.1356650471586014,7.461162839879928,0.17218543046357615,19.75,-14.75,17.390691075166824,-12.987984473858768
1.0,1.2996688741721854,1.1400302075700386,7.459771796415363,0.17218543046357615,19.75,-14.75,17.324102351723557,-12.938253655084681
-3.0,1.2913907284768211,1.1363937383129235,7.463843890083927,0.17880794701986755,19.75,-14.75,17.379539620942133,-12.979656172602352
-2.75,1.2913907284768211,1.1363937383129235,7.463843890083928,0.17880794701986755,19.75,-14.75,17.379539620942133,-12.979656172602352
-1.5,1.2930463576158941,1.137121962507054,7.46319676489193,0.17880794701986755,19.75,-14.75,17.3684095912249,-12.971343871927457
0.0,1.3013245033112584,1.1407561103545572,7.4610643804620524,0.18543046357615894,19.75,-14.75,17.313078422925585,-12.93002059433683
-3.0,1.2864238410596027,1.1342062603687226,7.46739032975477,0.19205298013245034,19.75,-14.75,17.413058532739374,-13.004689283944595
-7.0,1.2417218543046358,1.1143257397658173,7.496600621366818,0.19205298013245034,19.75,-14.75,17.723722332888578,-13.236704020764886
-5.25,1.2152317880794703,1.1023755204463996,7.512409145636295,0.19205298013245034,19.75,-14.75,17.915855018263077,-13.380195519968627
-1.75,1.2119205298013245,1.1008726219691924,7.513605118348927,0.18543046357615894,19.75,-14.75,17.94031353479576,-13.398462006999365
2.5,1.228476821192053,1.1083667358740306,7.513670785528456,0.18543046357615894,19.75,-14.75,17.81901184938182,-13.307869609031991
5.0,1.2764900662251655,1.1298185988136173,7.514453640031288,0.17880794701986755,19.75,-14.75,17.480682315496292,-13.055193121699762
3.5,1.2996688741721854,1.1400302075700386,7.515878328091373,0.17218543046357615,19.75,-14.75,17.324102351723557,-12.938253655084681
3.0,1.3112582781456954,1.1451018636547996,7.517141938266655,0.16556291390728478,19.75,-14.75,17.247373903457206,-12.880950130430064
2.0,1.359271523178808,1.1658780052727677,7.498210391284745,0.15894039735099338,19.75,-14.75,16.94002280742856,-12.651409438459304
4.25,1.3394039735099337,1.1573262174123309,7.486541145298616,0.15894039735099338,19.75,-14.75,17.065197092103457,-12.744894030811441
6.25,1.346026490066225,1.1601838173609496,7.490438769053564,0.15894039735099338,19.75,-14.75,17.023164523122716,-12.713502618534687
8.5,1.3543046357615893,1.1637459498368143,7.497646298216349,0.15894039735099338,19.75,-14.75,16.971057989735158,-12.674587612587018
9.25,1.3841059602649006,1.1764803271899198,7.519994035463604,0.15894039735099338,19.75,-14.75,16.787361032354728,-12.537396214037075
4.75,1.3973509933774835,1.1820960169874033,7.524148294146011,0.15894039735099338,19.75,-14.75,16.707610647680966,-12.477835800166797
1.75,1.3923841059602649,1.1799932652181813,7.52366629914827,0.15894039735099338,19.75,-14.75,16.73738366324338,-12.500071343434929
2.0,1.3990066225165563,1.1827961035261134,7.523758110099892,0.15894039735099338,19.75,-14.75,16.697721560902966,-12.470450279661708
5.0,1.423841059602649,1.1932481131779127,7.529412161511466,0.152317880794702,19.75,-14.75,16.55146132802247,-12.361217953839565
7.25,1.4718543046357615,1.213200026638543,7.5432825608843785,0.1456953642384106,19.75,-14.75,16.2792610998551,-12.157929175841149
2.5,1.4917218543046358,1.2213606569333384,7.5420135173668905,0.1456953642384106,19.75,-14.75,16.17048976310521,-12.076694886369712
-4.0,1.5281456953642385,1.2361819022151386,7.5020164533404,0.152317880794702,19.75,-14.75,15.97661312191158,-11.931900939149154
-5.5,1.5049668874172186,1.2267709188830727,7.518270802507097,0.152317880794702,19.75,-14.75,16.099175238015594,-12.023434671429367
-13.25,1.4221854304635762,1.1925541624863736,7.610890236416573,0.152317880794702,19.75,-14.75,16.561092670896336,-12.368410982061821
-0.75,1.4304635761589404,1.1960198895331717,7.607842706446045,0.152317880794702,19.75,-14.75,16.513103312779172,-12.332570828531281
0.25,1.4370860927152318,1.1987852571312478,7.606376863697199,0.15894039735099338,19.75,-14.75,16.475010751519186,-12.304121953666227
0.0,1.445364238410596,1.2022330216769943,7.60412782419313,0.16556291390728478,19.75,-14.75,16.427763706282775,-12.268836185704858
-2.5,1.4370860927152318,1.1987852571312478,7.607737137731985,0.16556291390728478,19.75,-14.75,16.475010751519186,-12.304121953666227
-3.0,1.3874172185430464,1.1778867596433227,7.612059573146678,0.16556291390728478,19.75,-14.75,16.76731641501813,-12.52242618336797
-2.5,1.3079470198675496,1.1436551140389963,7.589556026931669,0.16556291390728478,19.75,-14.75,17.269192221988845,-12.897244824016985
2.0,1.2483443708609272,1.1172933235551563,7.548436128587761,0.17218543046357615,19.75,-14.75,17.67664729003907,-13.201546710282344
8.0,1.25,1.118033988749895,7.54988925843085,0.17218543046357615,19.75,-14.75,17.66493702224834,-13.192801067248759
9.5,1.2781456953642385,1.1305510582739013,7.57263629145187,0.16556291390728478,19.75,-14.75,17.469356961333382,-13.046734945805943
2.25,1.2996688741721854,1.1400302075700386,7.570749078671805,0.15894039735099338,19.75,-14.75,17.324102351723557,-12.938253655084681
4.5,1.3096026490066226,1.1443787174736442,7.573957024414326,0.15894039735099338,19.75,-14.75,17.258272719017825,-12.889089752177869
1.5,1.2897350993377483,1.1356650471586014,7.56949550376267,0.15894039735099338,19.75,-14.75,17.390691075166824,-12.987984473858768
3.5,1.2764900662251655,1.1298185988136173,7.563864529508858,0.15894039735099338,19.75,-14.75,17.480682315496292,-13.055193121699762
6.5,1.283112582781457,1.1327455949071075,7.567996155424312,0.15894039735099338,19.75,-14.75,17.435512518254047,-13.021458716164416
8.25,1.3195364238410596,1.148710765963765,7.5881769606685925,0.152317880794702,19.75,-14.75,17.193187863465184,-12.84048207524615
